ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO
413404,1,10.02.2019,28.01.2019,165000,1,3,,,,0,21.04.2023,16.11.2020,1,5,2020
520713,2,11.12.2020,26.10.2020,21156,0,,,,,,05.04.2022,11.12.2020,1,2,2020
494172,1,10.05.2020,22.04.2020,112000,0,,,,,,05.04.2022,10.05.2020,1,2,2020
479135,1,11.01.2020,24.12.2019,7000,0,,,,,,05.04.2022,11.01.2020,1,2,2020
518171,1,10.12.2020,08.10.2020,95000,0,,,,,,05.04.2022,10.12.2020,1,2,2020
496692,1,10.06.2020,21.05.2020,169048,0,,,,,,05.04.2022,10.06.2020,1,3,2020
479290,3,11.01.2020,26.11.2019,116554,0,,,,,,05.04.2022,11.01.2020,1,4,2020
515326,1,11.11.2020,05.10.2020,25000,0,,,,,,05.04.2022,11.11.2020,1,2,2020
486585,1,10.03.2020,10.01.2020,156,0,,,,,,05.04.2022,10.03.2020,1,3,2020
487674,1,10.03.2020,05.02.2020,20000,0,,,,,,05.04.2022,10.03.2020,1,2,2020
491436,3,11.04.2020,29.11.2019,125000,0,,,,,,05.04.2022,11.04.2020,1,3,2020
498358,1,20.07.2020,20.05.2020,19000,0,,,,,,05.04.2022,20.07.2020,1,2,2020
476756,1,10.01.2020,24.10.2019,91818.18,0,,,,,,05.04.2022,10.01.2020,1,1,2020
482783,1,11.02.2020,14.01.2020,70000,0,,,,,,05.04.2022,11.02.2020,1,1,2020
480447,1,05.02.2020,26.07.2019,152091.39,1,3,,,"KUPEC JE PLAČAL SAMO 10% ARE, PRIMOPREDAJA NEPREMIČNINE ŠE NI BILA IZVEDENA. SKUPNA KVADRATURA POLEG STANOVANJA ZAJEMA ŠE PARKIRNO MESTO IN SHRAMBO.",,05.04.2022,05.02.2020,1,2,2020
479154,1,11.01.2020,22.12.2019,85000,0,,,,,,05.04.2022,11.01.2020,1,2,2020
506386,2,10.09.2020,31.08.2020,7137,1,4,,,,,05.04.2022,10.09.2020,1,2,2020
516508,1,11.11.2020,22.10.2020,28400,0,,,,,,05.04.2022,11.11.2020,1,1,2020
486902,1,10.03.2020,28.01.2020,140000,0,,,,,,05.04.2022,10.03.2020,1,1,2020
516306,1,11.11.2020,16.10.2020,59000,0,,,,,,05.04.2022,11.11.2020,1,2,2020
496332,1,10.06.2020,09.03.2020,50000,0,,,,,,05.04.2022,10.06.2020,1,2,2020
494092,1,10.05.2020,17.04.2020,1995.84,0,,,,,,05.04.2022,10.05.2020,1,1,2020
511299,1,11.10.2020,16.09.2020,14280,0,,,,,,05.04.2022,11.10.2020,1,1,2020
513158,1,27.10.2020,29.09.2020,200000,1,3,,,,,05.04.2022,27.10.2020,1,4,2020
502737,1,10.08.2020,11.06.2020,17064,0,,,,,,05.04.2022,10.08.2020,1,2,2020
491115,1,10.04.2020,14.02.2020,2150,0,,,,,,05.04.2022,10.04.2020,1,1,2020
481991,1,10.02.2020,21.12.2019,1980,0,,,,,,05.04.2022,10.02.2020,1,2,2020
503589,1,11.08.2020,23.06.2020,1800,0,,,,,,05.04.2022,11.08.2020,1,1,2020
499882,1,20.07.2020,22.05.2020,3400,0,,,,,,05.04.2022,20.07.2020,1,1,2020
501567,1,10.08.2020,20.01.2020,4500,0,,,,,,05.04.2022,10.08.2020,1,1,2020
509779,1,10.10.2020,18.08.2020,205000,0,,,,,,05.04.2022,10.10.2020,1,2,2020
480632,1,10.02.2020,17.11.2017,108197.09,1,3,,,,,05.04.2022,10.02.2020,1,2,2020
519856,1,11.12.2020,04.11.2020,80000,0,,,,,,05.04.2022,11.12.2020,1,2,2020
487596,1,10.03.2020,22.01.2020,300000,0,,,,,,05.04.2022,10.03.2020,1,3,2020
518561,1,10.12.2020,16.10.2020,200000,0,,,,,,05.04.2022,10.12.2020,1,2,2020
511146,1,10.10.2020,28.07.2020,36,0,,,,,,05.04.2022,10.10.2020,1,1,2020
480839,1,11.02.2020,04.12.2019,405000,0,,,,,,05.04.2022,11.02.2020,1,2,2020
520457,1,11.12.2020,17.11.2020,118000,0,,,,,,05.04.2022,11.12.2020,1,2,2020
504200,1,11.08.2020,07.07.2020,1336,0,,,,,,05.04.2022,11.08.2020,1,1,2020
514229,1,10.11.2020,25.09.2020,110000,0,,,,,,05.04.2022,10.11.2020,1,2,2020
507026,1,10.09.2020,28.07.2020,613.62,0,,,,,,05.04.2022,10.09.2020,1,3,2020
488502,1,11.03.2020,11.02.2020,1000,0,,,,,,05.04.2022,11.03.2020,1,3,2020
501413,1,10.08.2020,15.06.2020,3750,0,,,,,,05.04.2022,10.08.2020,1,3,2020
488897,3,11.03.2020,28.11.2019,42000,0,,,,,,05.04.2022,11.03.2020,1,3,2020
499069,1,20.07.2020,02.06.2020,20000,0,,,,,,05.04.2022,20.07.2020,1,2,2020
487059,1,10.03.2020,31.01.2020,138000,0,,,,,,05.04.2022,10.03.2020,1,1,2020
487107,1,10.03.2020,30.01.2020,370000,0,,,,,,05.04.2022,10.03.2020,1,2,2020
492007,1,11.04.2020,20.03.2020,270000,0,,,,,,05.04.2022,11.04.2020,1,2,2020
506521,1,10.09.2020,22.07.2020,3592.11,0,,,,,,05.04.2022,10.09.2020,1,2,2020
510433,1,10.10.2020,31.08.2020,7180,0,,,,,,05.04.2022,10.10.2020,1,2,2020
487996,1,11.03.2020,29.01.2020,195000,0,,,,,,05.04.2022,11.03.2020,1,1,2020
494744,1,27.05.2020,04.12.2019,375000,1,3,,,,,05.04.2022,24.06.2020,1,2,2020
519686,1,11.12.2020,22.09.2020,2000,0,,,,,,05.04.2022,11.12.2020,1,2,2020
520166,1,11.12.2020,10.08.2020,1614.5,0,,,,,,05.04.2022,11.12.2020,1,3,2020
491708,1,11.04.2020,18.02.2020,70000,0,,,,,,05.04.2022,11.04.2020,1,2,2020
514708,1,10.11.2020,22.09.2020,2657.18,0,,,,,,05.04.2022,10.11.2020,1,3,2020
512464,1,11.10.2020,08.09.2020,26112,0,,,,,,05.04.2022,11.10.2020,1,2,2020
488548,1,11.03.2020,28.01.2020,8500,0,,,,,,05.04.2022,11.03.2020,1,1,2020
515511,1,11.11.2020,14.07.2020,839.46,0,,,,,,05.04.2022,11.11.2020,1,3,2020
511133,1,10.10.2020,01.09.2020,300,0,,,,,,05.04.2022,10.10.2020,1,4,2020
512410,1,11.10.2020,16.09.2020,42000,0,,,,,,05.04.2022,11.10.2020,1,2,2020
499453,1,20.07.2020,05.06.2020,82150,0,,,,,,05.04.2022,20.07.2020,1,2,2020
480933,1,10.02.2020,29.10.2019,2135,0,,,,,,05.04.2022,10.02.2020,1,2,2020
512489,1,11.10.2020,10.09.2020,57600,0,,,,,,05.04.2022,11.10.2020,1,2,2020
511709,1,11.10.2020,15.09.2020,3593.7,0,,,,,,05.04.2022,11.10.2020,1,4,2020
519394,1,10.12.2020,19.10.2020,4350,0,,,,,,05.04.2022,10.12.2020,1,3,2020
493427,1,10.05.2020,31.03.2020,142000,0,,,,,,05.04.2022,10.05.2020,1,2,2020
493101,1,10.05.2020,09.03.2020,42000,0,,,,,,05.04.2022,10.05.2020,1,2,2020
487876,1,11.03.2020,30.01.2020,239.67,0,,,,,,05.04.2022,11.03.2020,1,3,2020
487094,1,10.03.2020,17.01.2020,1000,0,,,,,,05.04.2022,10.03.2020,1,3,2020
477072,1,10.01.2020,26.11.2019,10000,0,,,,,,05.04.2022,10.01.2020,1,3,2020
488753,1,11.03.2020,10.01.2019,2704,0,,,,,,05.04.2022,11.03.2020,1,4,2020
486319,1,10.03.2020,15.01.2020,75000,0,,,,,,05.04.2022,10.03.2020,1,3,2020
481218,1,10.02.2020,11.12.2019,5500,0,,,,,,05.04.2022,10.02.2020,1,1,2020
478821,1,11.01.2020,04.12.2019,50000,0,,,,,,05.04.2022,11.01.2020,1,2,2020
506226,1,10.09.2020,29.07.2020,152000,0,,,,,,05.04.2022,10.09.2020,1,2,2020
493212,1,10.05.2020,11.03.2020,23500,0,,,,,,05.04.2022,10.05.2020,1,3,2020
478551,1,11.01.2020,28.11.2019,50500,0,,,,,,05.04.2022,11.01.2020,1,1,2020
514779,1,10.11.2020,02.09.2020,50000,0,,,,,,05.04.2022,10.11.2020,1,2,2020
488149,1,11.03.2020,21.01.2020,3512.6,0,,,,,,05.04.2022,11.03.2020,1,2,2020
490876,1,10.04.2020,19.02.2020,15000,0,,,,,,05.04.2022,10.04.2020,1,1,2020
505942,1,10.09.2020,30.07.2020,1500,0,,,,,,05.04.2022,10.09.2020,1,1,2020
491513,1,11.04.2020,11.03.2020,17000,0,,,,,,05.04.2022,11.04.2020,1,2,2020
503721,1,11.08.2020,23.06.2020,100000,0,,,,,,05.04.2022,11.08.2020,1,4,2020
509556,1,10.10.2020,21.07.2020,21319.2,0,,,,,,05.04.2022,10.10.2020,1,1,2020
492178,1,16.04.2020,21.09.2018,8520,1,3,,,,,05.04.2022,16.04.2020,1,2,2020
498629,1,20.07.2020,27.01.2020,42000,0,,,,,,05.04.2022,20.07.2020,1,2,2020
503743,1,11.08.2020,16.06.2020,1000,0,,,,,,05.04.2022,11.08.2020,1,1,2020
521043,1,15.12.2020,23.11.2020,67926.84,1,3,,,,,05.04.2022,15.12.2020,1,2,2020
500190,1,21.07.2020,18.06.2020,140000,0,,,,,,05.04.2022,21.07.2020,1,2,2020
490217,1,10.04.2020,17.12.2019,3557.7,0,,,,,,05.04.2022,10.04.2020,1,2,2020
493393,1,10.05.2020,20.03.2020,5000,0,,,,,,05.04.2022,10.05.2020,1,2,2020
478624,1,11.01.2020,01.12.2019,8993.7,0,,,,,,05.04.2022,11.01.2020,1,1,2020
502342,1,10.08.2020,06.07.2020,700,0,,,,,,05.04.2022,10.08.2020,1,1,2020
499196,1,20.07.2020,04.06.2020,168000,0,,,,,,05.04.2022,20.07.2020,1,2,2020
496314,1,10.06.2020,04.05.2020,1500,0,,,,,,05.04.2022,10.06.2020,1,3,2020
496346,1,10.06.2020,24.04.2020,1500,0,,,,,,05.04.2022,10.06.2020,1,2,2020
487653,1,10.03.2020,06.02.2020,135000,0,,,,,,05.04.2022,10.03.2020,1,1,2020
520685,1,11.12.2020,25.11.2020,532,0,,,,,,05.04.2022,11.12.2020,1,1,2020
506286,1,10.09.2020,20.07.2020,146000,0,,,,,,05.04.2022,10.09.2020,1,2,2020
515043,1,10.11.2020,08.09.2020,5000,0,,,,,,05.04.2022,10.11.2020,1,2,2020
502348,1,10.08.2020,19.06.2020,64000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
518532,1,10.12.2020,07.09.2020,10755,0,,,,,,05.04.2022,10.12.2020,1,1,2020
480980,1,10.02.2020,16.12.2019,9500,0,,,,,,05.04.2022,10.02.2020,1,1,2020
478314,1,10.01.2020,19.11.2019,6000,0,,,,,,05.04.2022,10.01.2020,1,1,2020
518221,1,10.12.2020,21.10.2020,87500,0,,,,,,05.04.2022,10.12.2020,1,2,2020
477402,1,10.01.2020,05.11.2019,46130,0,,,,,,05.04.2022,10.01.2020,1,2,2020
487913,1,11.03.2020,07.02.2020,160000,0,,,,,,05.04.2022,11.03.2020,1,3,2020
509733,1,10.10.2020,13.08.2020,128000,0,,,,,,05.04.2022,10.10.2020,1,2,2020
493619,1,10.05.2020,07.04.2020,36225,0,,,,,,05.04.2022,10.05.2020,1,2,2020
491977,3,11.04.2020,12.02.2020,46492,0,,,,,,05.04.2022,11.04.2020,1,3,2020
517930,1,10.12.2020,01.10.2020,364000,0,,,,,,05.04.2022,10.12.2020,1,2,2020
491110,1,10.04.2020,13.12.2019,18450,0,,,,,,05.04.2022,10.04.2020,1,2,2020
490004,1,10.04.2020,19.02.2020,15000,0,,,,,,05.04.2022,10.04.2020,1,2,2020
481950,1,10.02.2020,27.12.2019,4509.5,0,,,,,,05.04.2022,10.02.2020,1,2,2020
481318,1,10.02.2020,27.12.2019,40000,0,,,,,,05.04.2022,10.02.2020,1,1,2020
478528,1,11.01.2020,04.12.2019,73000,0,,,,,,05.04.2022,11.01.2020,1,2,2020
488373,1,11.03.2020,13.02.2020,6210,0,,,,,,05.04.2022,11.03.2020,1,2,2020
513830,1,10.11.2020,31.08.2020,35000,0,,,,,,05.04.2022,10.11.2020,1,2,2020
478373,1,11.01.2020,06.12.2019,1000,0,,,,,,05.04.2022,11.01.2020,1,1,2020
483393,1,11.02.2020,03.01.2020,4170,0,,,,,,05.04.2022,11.02.2020,1,2,2020
491140,1,10.04.2020,04.03.2020,3500,0,,,,,,05.04.2022,10.04.2020,1,2,2020
488113,1,11.03.2020,21.01.2020,7000,0,,,,,,05.04.2022,11.03.2020,1,2,2020
503552,1,11.08.2020,14.06.2020,9000,0,,,,,,05.04.2022,11.08.2020,1,2,2020
506440,1,10.09.2020,29.07.2020,666,0,,,,,,05.04.2022,10.09.2020,1,4,2020
502239,1,10.08.2020,07.07.2020,340000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
493972,1,10.05.2020,10.04.2020,4011,0,,,,,,05.04.2022,10.05.2020,1,2,2020
479254,3,11.01.2020,18.10.2019,499,0,,,,,,05.04.2022,11.01.2020,1,3,2020
499286,1,20.07.2020,30.01.2020,4241,0,,,,,,05.04.2022,20.07.2020,1,3,2020
515869,1,11.11.2020,19.09.2020,62000,0,,,,,,05.04.2022,11.11.2020,1,2,2020
490206,1,10.04.2020,22.02.2020,50000,0,,,,,,05.04.2022,10.04.2020,1,2,2020
501813,1,10.08.2020,12.06.2020,8300,0,,,,,,05.04.2022,10.08.2020,1,4,2020
481814,1,10.02.2020,11.11.2019,10000,0,,,,,,05.04.2022,10.02.2020,1,2,2020
495247,1,10.06.2020,10.04.2020,7412,0,,,,,,05.04.2022,10.06.2020,1,2,2020
486280,1,10.03.2020,10.12.2019,6000,0,,,,,,05.04.2022,10.03.2020,1,3,2020
518230,1,10.12.2020,22.10.2020,73000,0,,,,,,05.04.2022,10.12.2020,1,2,2020
493407,1,10.05.2020,30.03.2020,210000,0,,,,,,05.04.2022,10.05.2020,1,2,2020
493486,1,10.05.2020,26.03.2020,210000,0,,,,,,05.04.2022,10.05.2020,1,2,2020
490100,1,10.04.2020,20.02.2020,241000,0,,,,,,05.04.2022,10.04.2020,1,2,2020
501323,1,10.08.2020,11.06.2020,21500,0,,,,,,05.04.2022,10.08.2020,1,2,2020
510735,1,10.10.2020,02.09.2020,111648.5,0,,,,,,05.04.2022,10.10.2020,1,4,2020
488023,1,11.03.2020,29.01.2020,170000,0,,,,,,05.04.2022,11.03.2020,1,1,2020
506229,1,10.09.2020,25.05.2020,6570,0,,,,,,05.04.2022,10.09.2020,1,1,2020
496925,4,11.06.2020,14.04.2020,9735,0,,,,,,11.06.2020,11.06.2020,1,4,2020
498929,1,20.07.2020,28.04.2020,25070,0,,,,,,05.04.2022,20.07.2020,1,2,2020
496651,1,10.06.2020,14.05.2020,28000,0,,,,,,05.04.2022,10.06.2020,1,2,2020
479338,4,11.01.2020,11.11.2019,130,0,,,,,,11.01.2020,11.01.2020,1,4,2020
519451,1,10.12.2020,05.11.2020,1705,0,,,,,,05.04.2022,10.12.2020,1,1,2020
483713,3,11.02.2020,07.12.2019,16432.2,0,,,,,,05.04.2022,11.02.2020,1,3,2020
507556,1,11.09.2020,12.08.2020,180000,0,,,,,,05.04.2022,11.09.2020,1,2,2020
507135,1,10.09.2020,04.08.2020,10500,0,,,,,,05.04.2022,10.09.2020,1,2,2020
508180,1,11.09.2020,24.08.2020,20000,0,,,,,,05.04.2022,11.09.2020,1,2,2020
498394,1,20.07.2020,08.05.2020,15000,0,,,,,,05.04.2022,20.07.2020,1,3,2020
520830,3,11.12.2020,04.11.2020,108000,0,,,,,,05.04.2022,11.12.2020,1,3,2020
500174,1,21.07.2020,11.06.2020,70000,0,,,,,,05.04.2022,21.07.2020,1,3,2020
510144,1,10.10.2020,05.08.2020,310,0,,,,,,05.04.2022,10.10.2020,1,1,2020
512169,1,11.10.2020,28.08.2020,43000,0,,,,,,05.04.2022,11.10.2020,1,2,2020
516307,1,11.11.2020,19.10.2020,150000,0,,,,,,05.04.2022,11.11.2020,1,2,2020
506039,1,10.09.2020,10.07.2020,3285,0,,,,,,05.04.2022,10.09.2020,1,2,2020
477981,1,10.01.2020,16.10.2019,8000,0,,,,,,05.04.2022,10.01.2020,1,1,2020
501819,1,10.08.2020,22.06.2020,100000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
520676,1,11.12.2020,18.11.2020,20000,0,,,,,,05.04.2022,11.12.2020,1,3,2020
482985,1,11.02.2020,16.01.2020,155000,0,,,,,,05.04.2022,11.02.2020,1,1,2020
490417,1,10.04.2020,03.02.2020,7854,0,,,,,,05.04.2022,10.04.2020,1,1,2020
482148,1,10.02.2020,17.12.2019,504400,0,,,,,,05.04.2022,10.02.2020,1,3,2020
510940,1,10.10.2020,23.04.2020,10000,0,,,,,,05.04.2022,10.10.2020,1,1,2020
483892,1,13.02.2020,20.11.2018,238362.81,1,3,,,,,05.04.2022,13.02.2020,1,2,2020
490719,1,10.04.2020,04.03.2020,87140,0,,,,,,05.04.2022,10.04.2020,1,2,2020
477868,1,10.01.2020,30.03.2019,1500,0,,,,,,05.04.2022,10.01.2020,1,4,2020
507359,1,11.09.2020,23.06.2020,5780,0,,,,,,05.04.2022,11.09.2020,1,3,2020
518073,1,10.12.2020,20.10.2020,53000,0,,,,,,05.04.2022,10.12.2020,1,2,2020
488493,1,11.03.2020,17.02.2020,30000,0,,,,,,05.04.2022,11.03.2020,1,1,2020
514141,1,10.11.2020,01.09.2020,11500,0,,,,,,05.04.2022,10.11.2020,1,2,2020
504654,1,19.08.2020,17.07.2020,123028.73,1,3,,,,,21.04.2023,19.08.2020,1,2,2020
481190,1,10.02.2020,20.12.2019,187500,0,,,,,,05.04.2022,10.02.2020,1,1,2020
510440,1,10.10.2020,03.09.2020,210000,0,,,,,,05.04.2022,10.10.2020,1,2,2020
496758,1,10.06.2020,24.03.2020,24450,0,,,,,,05.04.2022,10.06.2020,1,2,2020
476771,1,10.01.2020,28.10.2019,2000,0,,,,,,05.04.2022,10.01.2020,1,3,2020
502724,1,10.08.2020,29.06.2020,20000,0,,,,,,05.04.2022,10.08.2020,1,4,2020
493830,1,10.05.2020,23.03.2020,15000,0,,,,,,05.04.2022,10.05.2020,1,2,2020
510027,1,10.10.2020,27.08.2020,19000,0,,,,,,05.04.2022,10.10.2020,1,2,2020
511980,1,11.10.2020,27.08.2020,2091,0,,,,,,05.04.2022,11.10.2020,1,1,2020
518026,1,10.12.2020,14.09.2020,200,0,,,,,,05.04.2022,10.12.2020,1,3,2020
503587,1,11.08.2020,17.06.2020,56040,0,,,,,,05.04.2022,11.08.2020,1,2,2020
514040,1,10.11.2020,24.08.2020,15000,0,,,,,,05.04.2022,10.11.2020,1,2,2020
518207,1,10.12.2020,12.10.2020,1500,0,,,,,,05.04.2022,10.12.2020,1,2,2020
482814,1,11.02.2020,15.01.2020,25000,0,,,,,,05.04.2022,11.02.2020,1,3,2020
504579,2,17.08.2020,17.07.2020,1076.04,1,4,,,,,05.04.2022,17.08.2020,1,1,2020
490277,1,10.04.2020,28.02.2020,38000,0,,,,,,05.04.2022,10.04.2020,1,2,2020
517844,1,10.12.2020,07.09.2020,5000,0,,,,,,05.04.2022,10.12.2020,1,2,2020
511215,1,10.10.2020,16.09.2020,12500,0,,,,,,05.04.2022,10.10.2020,1,2,2020
518779,1,10.12.2020,28.10.2020,6000,0,,,,,,05.04.2022,10.12.2020,1,2,2020
513571,1,10.11.2020,08.07.2020,82000,0,,,,,,05.04.2022,10.11.2020,1,2,2020
481417,1,10.02.2020,28.01.2018,112087.35,1,3,,,,,05.04.2022,10.02.2020,1,2,2020
507138,1,10.09.2020,20.07.2020,15000,0,,,,,,05.04.2022,10.09.2020,1,3,2020
493893,1,10.05.2020,31.03.2020,130000,0,,,,,,05.04.2022,10.05.2020,1,2,2020
493923,1,10.05.2020,09.04.2020,145000,0,,,,,,05.04.2022,10.05.2020,1,3,2020
480860,1,10.02.2020,13.12.2019,318.66,0,,,,,,05.04.2022,10.02.2020,1,1,2020
514543,1,10.11.2020,11.09.2020,180000,0,,,,,,05.04.2022,10.11.2020,1,2,2020
495597,1,10.06.2020,30.04.2020,330000,0,,,,,,05.04.2022,10.06.2020,1,2,2020
511027,1,10.10.2020,10.09.2020,197200,0,,,,,,05.04.2022,10.10.2020,1,2,2020
491072,1,10.04.2020,14.12.2019,2500,0,,,,,,05.04.2022,10.04.2020,1,1,2020
476552,1,10.01.2020,04.10.2019,11315,0,,,,,,05.04.2022,10.01.2020,1,3,2020
519187,1,10.12.2020,03.11.2020,280,0,,,,,,05.04.2022,10.12.2020,1,2,2020
498224,1,20.07.2020,04.03.2020,5000,0,,,,,,05.04.2022,20.07.2020,1,3,2020
482592,1,11.02.2020,24.10.2019,33000,0,,,,,,05.04.2022,11.02.2020,1,2,2020
492270,1,21.04.2020,28.02.2020,87840,1,4,,,,,05.04.2022,21.04.2020,1,2,2020
514065,1,10.11.2020,22.06.2020,15000,0,,,,,,05.04.2022,10.11.2020,1,2,2020
495656,1,10.06.2020,25.04.2020,4800,0,,,,,,05.04.2022,10.06.2020,1,2,2020
515882,1,11.11.2020,01.10.2020,18000,0,,,,,,05.04.2022,11.11.2020,1,2,2020
520081,1,11.12.2020,05.11.2020,118000,0,,,,,,05.04.2022,11.12.2020,1,2,2020
518852,1,10.12.2020,23.10.2020,10000,0,,,,,,05.04.2022,10.12.2020,1,2,2020
503749,1,11.08.2020,24.06.2020,110000,0,,,,,,05.04.2022,11.08.2020,1,2,2020
507712,1,11.09.2020,23.07.2020,2636,0,,,,,,05.04.2022,11.09.2020,1,2,2020
515191,1,10.11.2020,30.08.2020,345,0,,,,,,05.04.2022,10.11.2020,1,3,2020
516496,1,11.11.2020,12.10.2020,1560,0,,,,,,05.04.2022,11.11.2020,1,2,2020
482612,1,11.02.2020,09.01.2020,960,0,,,,,,05.04.2022,11.02.2020,1,1,2020
520549,1,11.12.2020,05.11.2020,9315274.24,0,,,,,,05.04.2022,11.12.2020,1,3,2020
514211,1,10.11.2020,03.09.2020,2000,0,,,,,,05.04.2022,10.11.2020,1,2,2020
493920,1,10.05.2020,05.03.2020,9400,0,,,,,,05.04.2022,10.05.2020,1,3,2020
514962,1,10.11.2020,30.09.2020,185000,0,,,,,,05.04.2022,10.11.2020,1,2,2020
510752,1,10.10.2020,31.08.2020,798,0,,,,,,05.04.2022,10.10.2020,1,1,2020
502704,1,10.08.2020,13.07.2020,115000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
478965,1,11.01.2020,10.12.2019,63000,0,,,,,,05.04.2022,11.01.2020,1,1,2020
513647,1,10.11.2020,09.09.2020,76000,0,,,,,,05.04.2022,10.11.2020,1,2,2020
500707,1,27.07.2020,20.04.2020,190000,1,4,,,DDV obravnava je 76. a člen ZDDV-1 (obrnjena davčna obveznost),,05.04.2022,27.07.2020,1,2,2020
521055,1,15.12.2020,24.11.2020,222801.84,1,3,,,,,05.04.2022,15.12.2020,1,2,2020
493030,1,10.05.2020,26.02.2020,1877.75,0,,,,,,05.04.2022,10.05.2020,1,2,2020
494117,1,10.05.2020,09.04.2020,40000,0,,,,,,02.06.2023,10.05.2020,1,3,2020
516954,1,15.11.2020,07.10.2020,120000,1,3,,,,,05.04.2022,15.11.2020,1,2,2020
479240,2,11.01.2020,22.11.2019,67500,0,,,,,,05.04.2022,11.01.2020,1,1,2020
516282,1,11.11.2020,02.10.2020,8590,0,,,,,,05.04.2022,11.11.2020,1,2,2020
516760,3,11.11.2020,23.07.2020,27716.6,0,,,,,,05.04.2022,11.11.2020,1,3,2020
495661,1,10.06.2020,28.04.2020,240,0,,,,,,05.04.2022,10.06.2020,1,1,2020
487117,1,10.03.2020,06.01.2020,130000,0,,,,,,05.04.2022,10.03.2020,1,2,2020
486258,1,10.03.2020,13.01.2020,120000,0,,,,,,05.04.2022,10.03.2020,1,1,2020
494149,1,10.05.2020,30.03.2020,6290.01,0,,,,,,05.04.2022,10.05.2020,1,3,2020
507024,1,10.09.2020,29.06.2020,19379.8,0,,,,,,05.04.2022,10.09.2020,1,3,2020
499306,1,20.07.2020,04.06.2020,780,0,,,,,,05.04.2022,20.07.2020,1,2,2020
510354,1,10.10.2020,13.08.2020,13500,0,,,,,,05.04.2022,10.10.2020,1,2,2020
505609,1,10.09.2020,03.07.2020,7500,0,,,,,,05.04.2022,10.09.2020,1,3,2020
509897,1,10.10.2020,25.08.2020,20000,0,,,,,,05.04.2022,10.10.2020,1,2,2020
483649,3,11.02.2020,26.09.2018,36288,0,,,,,,05.04.2022,11.02.2020,1,3,2020
483593,1,11.02.2020,18.11.2019,18000,0,,,,,,05.04.2022,11.02.2020,1,2,2020
516803,4,11.11.2020,16.09.2020,18000,0,,,,,,11.11.2020,11.11.2020,1,4,2020
486717,1,10.03.2020,24.01.2020,10000,0,,,,,,05.04.2022,10.03.2020,1,3,2020
495939,1,10.06.2020,11.05.2020,240000,0,,,,,,05.04.2022,10.06.2020,1,2,2020
488415,1,11.03.2020,10.02.2020,118100,0,,,,,,05.04.2022,11.03.2020,1,1,2020
487255,1,10.03.2020,04.02.2020,21000,0,,,,,,05.04.2022,10.03.2020,1,3,2020
506705,1,10.09.2020,05.08.2020,2000,0,,,,,,05.04.2022,10.09.2020,1,3,2020
511333,4,11.10.2020,29.07.2020,40000,0,,,,,,11.10.2020,11.10.2020,1,4,2020
516302,1,11.11.2020,19.10.2020,93000,0,,,,,,05.04.2022,11.11.2020,1,2,2020
490463,1,10.04.2020,21.01.2020,3000,0,,,,,,05.04.2022,10.04.2020,1,2,2020
478785,1,11.01.2020,09.12.2019,105000,0,,,,,,05.04.2022,11.01.2020,1,1,2020
477380,1,10.01.2020,25.11.2019,115000,0,,,,,,05.04.2022,10.01.2020,1,1,2020
491771,4,11.04.2020,18.02.2020,60000,0,,,,,,11.04.2020,11.04.2020,1,4,2020
507818,1,11.09.2020,06.08.2020,45000,0,,,,,,05.04.2022,11.09.2020,1,2,2020
503265,1,11.08.2020,20.07.2020,78000,0,,,,,,05.04.2022,11.08.2020,1,2,2020
501583,1,10.08.2020,23.06.2020,180000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
493853,1,10.05.2020,16.03.2020,70000,0,,,,,,05.04.2022,10.05.2020,1,3,2020
498506,1,20.07.2020,22.05.2020,103000,0,,,,,,05.04.2022,20.07.2020,1,2,2020
519442,1,10.12.2020,26.10.2020,152000,0,,,,,,05.04.2022,10.12.2020,1,2,2020
514363,1,10.11.2020,24.09.2020,8709.58,0,,,,,,05.04.2022,10.11.2020,1,3,2020
516313,1,11.11.2020,15.10.2020,199900,0,,,,,,05.04.2022,11.11.2020,1,2,2020
491587,1,11.04.2020,03.03.2020,100800,0,,,,,,05.04.2022,11.04.2020,1,2,2020
518068,1,10.12.2020,15.10.2020,7295.6,0,,,,,,05.04.2022,10.12.2020,1,3,2020
518608,1,10.12.2020,23.10.2020,60000,0,,,,,,05.04.2022,10.12.2020,1,2,2020
499217,1,20.07.2020,16.03.2020,437,0,,,,,,05.04.2022,20.07.2020,1,1,2020
481199,1,10.02.2020,18.12.2019,349349,0,,,,,,05.04.2022,10.02.2020,1,2,2020
