ID_POSLA,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO
810531,1410,MIRNA,MIRNA,1568,164,,,1,,,,,,3,2022,1,,1,14.6,1/1,,,,,0,,,16 - garažno parkirno mesto,klet,,14.6,14.6, garažni parkirni prostor,,,504861.01,90422.86,2024
822987,1264,ARNOVO SELO,BREŽICE,82,1,,,1,ARNOVO SELO,,62,e,,1,1983,1,,,70,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,70,40," bivalni prostor | garaža | klet | odprta terasa, balkon, loža",,,544396.06,91876.01,2024
819738,2027,STARA LOKA,ŠKOFJA LOKA,455,12,,,1,ŠKOFJA LOKA,PODLUBNIK,158,,12,1,1978,1,,,61.5,1/1,,,,,0,,,2 - stanovanje,nadstropje,,61.5,58.1," bivalni prostor | klet | odprta terasa, balkon, loža",,,445264.46,115054.53,2024
823718,2605,KOPER,KOPER,1161,8,,,1,,,,,,14,1967,1,,,20.2,1/1,,,,,0,,,"34 - shramba, sušilnica, pralnica",pritličje,,20.2,20.2," shramba, sušilnica, pralnica",,,400753.46,45711.26,2024
817322,2680,NOVE JARŠE,LJUBLJANA,14,8,,,1,LJUBLJANA,CLEVELANDSKA ULICA,29,,8,2,1980,1,,,53.8,1/1,,,,,0,,,2 - stanovanje,nadstropje,,53.8,48.3," bivalni prostor | klet | zaprta terasa, balkon, loža",,,464587.14,103900.62,2024
813809,1739,ZGORNJA ŠIŠKA,LJUBLJANA,7024,120,,,1,,,,,,3,2023,1,,1,13.5,1/1,,,,,0,,,16 - garažno parkirno mesto,klet,,13.5,13.5, garažni parkirni prostor,,,459275.51,103502.42,2024
814869,1739,ZGORNJA ŠIŠKA,LJUBLJANA,3208,15,,,1,,,,,,14,1960,1,,,3.5,1/1,,,,,0,,,33 - klet,klet,,3.5,3.5, klet,,,459869.07,103727.71,2024
815206,2016,BLEKOVA VAS,LOGATEC,8,40,,,1,LOGATEC,PAVŠIČEVA ULICA,36,,9,2,1983,1,,,59.5,1/2,,,,,0,,,2 - stanovanje,nadstropje,,59.5,49.5," bivalni prostor | klet | odprta terasa, balkon, loža",,,439433.28,86874.51,2024
822023,681,POBREŽJE,MARIBOR,1099,2,,,1,MARIBOR,CESTA XIV. DIVIZIJE,29,,2,2,1890,1,,,39.3,2/18,,,,,0,,,47 - stanovanje v dvostanovanjski stavbi,nadstropje,,39.3,22.8, bivalni prostor | klet,,,550843.82,157125.47,2024
823462,681,POBREŽJE,MARIBOR,6173,385,,,1,MARIBOR,ULICA VELJKA VLAHOVIĆA,64,,385,4,2009,1,,,12.5,1/1,,,,,0,,,15 - garaža,klet,,12.5,12.5, garaža,,,551983.81,157166.68,2024
809778,1646,PUDOB,LOŠKA DOLINA,32,1,,,1,PUDOB,PUDOB,27,,,1,1849,1,,,145.8,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,145.8,101," bivalni prostor | klet | odprta terasa, balkon, loža",,,459377.58,62276.76,2024
814471,1075,OSTROŽNO,CELJE,1864,1,,,1,,,,,,14,1950,1,,,40,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,40,40, kmetijski prostor,,,518224.69,123889.09,2024
809933,338,SREDIŠČE,SREDIŠČE OB DRAVI,1157,1,,,1,SREDIŠČE OB DRAVI,SLOVENSKA CESTA,36,C,,1,1960,1,,,143.1,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,143.1,102.3," bivalni prostor | odprta terasa, balkon, loža | prostor z omejeno uporabo",,,597529.1,140371.77,2024
812800,2605,KOPER,KOPER,158,27,,,1,KOPER,MUZEJSKI TRG,4,,27,2,1960,1,,,64.6,1/2,,,,,0,,,2 - stanovanje,nadstropje,,64.6,55.9," bivalni prostor | klet | odprta terasa, balkon, loža",,,400657.45,46278.98,2024
822457,2156,RADOVLJICA,RADOVLJICA,86,38,,,1,RADOVLJICA,GRADNIKOVA CESTA,93,,103,2,1978,1,,,64,1/1,,,,,0,,,2 - stanovanje,nadstropje,,64,54.3," bivalni prostor | klet | odprta terasa, balkon, loža",,,436042.08,135048.14,2024
818578,1152,SUHO,DOBJE,168,1,,,1,,,,,,13,1700,1,,,12,1/1,,,,,0,,,60 - zidanica,pritličje,,12,12, kmetijski prostor,,,531565.01,113201.31,2024
810531,1410,MIRNA,MIRNA,1568,181,,,1,,,,,,14,2022,1,,1,6.8,1/1,,,,,0,,,"34 - shramba, sušilnica, pralnica",klet,,6.8,6.8," shramba, sušilnica, pralnica",,,504861.01,90422.86,2024
812581,2015,GORENJI LOGATEC,LOGATEC,1000,6,,,1,,,,,6,3,2005,1,,,13,1/1,,,,,0,,,16 - garažno parkirno mesto,nadstropje,,13,13, garažni parkirni prostor,,,437759.64,85249.38,2024
809401,678,SPODNJE RADVANJE,MARIBOR,157,125,,,1,MARIBOR,PRUŠNIKOVA ULICA,16,,125,2,1983,1,,,59.7,1/1,,,,,0,,,2 - stanovanje,nadstropje,,59.7,54," bivalni prostor | klet | odprta terasa, balkon, loža",,,548070.57,155948.55,2024
813687,1725,AJDOVŠČINA,LJUBLJANA,596,539,,,1,,,,,,14,2023,1,,1,11.4,1/1,,,,,0,,,33 - klet,klet,,11.4,11.4, klet,,,461449.36,101847.67,2024
823133,1484,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,759,1,,,1,NOVO MESTO,BROD,43,,,1,1974,1,,,65.4,5/12,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,nadstropje,,65.4,53.5," bivalni prostor | odprta terasa, balkon, loža",,,511508.22,72960.98,2024
814793,1661,BEGUNJE PRI CERKNICI,CERKNICA,86,1,,,1,BEGUNJE PRI CERKNICI,,45,,,1,1880,1,,,164,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,406,193.6," bivalni prostor | garaža | klet | nedokončan prostor | odprta terasa, balkon, loža | prostor z omejeno uporabo | shramba, sušilnica, pralnica",,,452018.02,75600.86,2024
818212,2004,BOROVNICA,BOROVNICA,849,1,,,1,,,,,,14,1982,1,,,19.8,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,19.8,19.8, kmetijski prostor,,,450717.8,87090.35,2024
817812,1731,UDMAT,LJUBLJANA,1466,33,,,1,LJUBLJANA,POVŠETOVA ULICA,104,,10,14,1969,1,,,4.1,1/1,,,,,0,,,33 - klet,klet,,4.1,4.1, klet,,,464299.33,101427.47,2024
813129,1739,ZGORNJA ŠIŠKA,LJUBLJANA,7025,52,,,1,LJUBLJANA,CELOVŠKA CESTA,178,,52,2,2023,1,,1,51.5,1/1,,,,,0,,,2 - stanovanje,nadstropje,,51.5,42.7," bivalni prostor | klet | odprta terasa, balkon, loža",,,460079.67,104206.21,2024
817481,1331,KOSTANJEVICA,KOSTANJEVICA NA KRKI,790,2,,,1,KOSTANJEVICA NA KRKI,LJUBLJANSKA CESTA,6,,2,1,1901,1,,,43.3,1/1,,,,,0,,,2 - stanovanje,pritličje,,43.3,34.6, bivalni prostor,,,532675.45,78308.55,2024
816696,1739,ZGORNJA ŠIŠKA,LJUBLJANA,7003,5,,,1,LJUBLJANA,ŠIŠENSKA CESTA,12,,5,2,2022,1,,1,84.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,83.9,63.5," bivalni prostor | klet | odprta terasa, balkon, loža",,,460070.7,103998.4,2024
809207,1723,VIČ,LJUBLJANA,10282,5,,,1,LJUBLJANA,CESTA DVEH CESARJEV,202,,5,2,2023,1,,1,75,1,,,,,0,,,2 - stanovanje,nadstropje,,75,66.2," bivalni prostor | odprta terasa, balkon, loža",,,458677.91,99372.19,2024
819084,1739,ZGORNJA ŠIŠKA,LJUBLJANA,7025,118,,,1,LJUBLJANA,CELOVŠKA CESTA,178,,118,2,2023,1,,1,112.2,1/1,,,,,0,,,2 - stanovanje,nadstropje,,112.2,102," bivalni prostor | klet | odprta terasa, balkon, loža",,,460079.67,104206.21,2024
817936,1515,METLIKA,METLIKA,1687,16,,,1,METLIKA,NASELJE BORISA KIDRIČA,5,a,16,2,1997,1,,,59.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,59.1,51.4," bivalni prostor | klet | odprta terasa, balkon, loža",,,524655.68,56215.65,2024
817209,564,ŠENTILJ V SLOVENSKIH GORICAH,ŠENTILJ,756,1,,,1,,,,,,13,1982,1,,,108.9,1/6,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,108.9,108.9, kmetijski prostor,,,550753.14,170575.36,2024
812067,1732,ŠTEPANJA VAS,LJUBLJANA,929,94,,,1,LJUBLJANA,BILEČANSKA ULICA,5,,94,2,1978,1,,,65.7,1/1,,,,,0,,,2 - stanovanje,nadstropje,,65.7,60," bivalni prostor | klet | odprta terasa, balkon, loža",,,464801.39,100865.7,2024
809732,1976,PRESKA,MEDVODE,1609,1,,,1,,,,,,4,1960,1,,,10,1/1,,,,,0,,,15 - garaža,pritličje,,10,10, garaža,,,453689.24,110842.74,2024
809676,1735,STOŽICE,LJUBLJANA,333,1,,,1,LJUBLJANA,TESOVNIKOVA ULICA,31,,1,2,1990,1,,,116.4,1/1,,,,,0,,,2 - stanovanje,pritličje,,116.4,116.4, bivalni prostor,,,462714.86,106012.72,2024
818503,1484,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,10271,94,,,1,,,,,,4,2017,1,,,12.8,1/1,,,,,0,,,16 - garažno parkirno mesto,klet,,12.8,12.8, garažni parkirni prostor,,,511851.11,73061.92,2024
808661,2199,SAVICA,BOHINJ,823,1,,,1,KAMNJE,KAMNJE,24,,1,1,1700,1,,,36.1,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,36.1,36.1, bivalni prostor,,,416463.54,126395,2024
823076,681,POBREŽJE,MARIBOR,1158,2,,,1,MARIBOR,CESTA XIV. DIVIZIJE,33,,2,2,1900,1,,,46,1/1,,,,,0,,,47 - stanovanje v dvostanovanjski stavbi,pritličje,,46,46, bivalni prostor,,,550883.41,157104.2,2024
816031,659,TABOR,MARIBOR,4607,506,,,1,MARIBOR,ŽOLGARJEVA ULICA,18,,506,2,2009,1,,,171.4,1/1,,,,,0,,,2 - stanovanje,nadstropje,,171.4,83," bivalni prostor | odprta terasa, balkon, loža",,,549252.12,156843.92,2024
815270,1862,RADEČE,RADEČE,270,1,,,1,RADEČE,ULICA MILANA MAJCNA,15,,1,2,1825,1,,,158.6,1/1,,,,,0,,,47 - stanovanje v dvostanovanjski stavbi,klet,,158.6,97, bivalni prostor,,,514162.91,102853.99,2024
821032,1206,JEŠOVEC,ŠMARJE PRI JELŠAH,304,1,,,1,JEŠOVEC PRI ŠMARJU,,9,a,,1,2011,1,,,263,7/7,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,263,0, nedokončan prostor,,,540055.3,119786.75,2024
818296,1732,ŠTEPANJA VAS,LJUBLJANA,354,24,,,1,LJUBLJANA,ULICA POLONCE ČUDE,3,,12,14,1976,1,,,3.9,1/1,,,,,0,,,33 - klet,pritličje,,3.9,3.9, klet,,,464876.86,101624.21,2024
816761,1740,SPODNJA ŠIŠKA,LJUBLJANA,3659,204,,,1,,,,,,3,2022,1,,1,12.5,100/100,,,,,0,,,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,,,461067.87,102554.04,2024
821475,1739,ZGORNJA ŠIŠKA,LJUBLJANA,7025,50,,,1,LJUBLJANA,CELOVŠKA CESTA,176,,50,2,2023,1,,1,61.9,1/1,,,,,0,,,2 - stanovanje,nadstropje,,61.9,52.5," bivalni prostor | klet | odprta terasa, balkon, loža",,,460079.67,104206.21,2024
819405,2191,ŽELEČE,BLED,66,4,,,1,BLED,TRUBARJEVA CESTA,11,a,3,2,1955,1,,,107.3,1/1,,,,,0,,,2 - stanovanje,pritličje,,107.3,76.5," bivalni prostor | klet | odprta terasa, balkon, loža",,,431792.92,137044.86,2024
820351,1074,SPODNJA HUDINJA,CELJE,1344,5,,,1,CELJE,KRAIGHERJEVA ULICA,28,,5,2,1976,1,,,57,1/1,,,,,0,,,2 - stanovanje,nadstropje,,57,53.3," bivalni prostor | klet | odprta terasa, balkon, loža",,,520466.84,122838.04,2024
815108,1074,SPODNJA HUDINJA,CELJE,1344,10,,,1,CELJE,KRAIGHERJEVA ULICA,28,,10,2,1976,1,,,42,1/1,,,,,0,,,2 - stanovanje,nadstropje,,42,38.8," bivalni prostor | klet | odprta terasa, balkon, loža",,,520466.75,122838.98,2024
817983,1074,SPODNJA HUDINJA,CELJE,2026,7,,,1,CELJE,MARIBORSKA CESTA,68,,7,2,1960,1,,,43.7,1/1,,,,,0,,,2 - stanovanje,nadstropje,,43.7,40.1," bivalni prostor | klet | odprta terasa, balkon, loža",,,521067.8,122018.7,2024
812437,2017,DOLENJI LOGATEC,LOGATEC,385,1,,,1,,,,,,13,1820,1,,,100,1/1,,,,,0,,,29 - del stavbe za spravilo pridelka,pritličje,,100,100, kmetijski prostor,,,440130.92,86674.84,2024
814819,2649,IZLAKE,ZAGORJE OB SAVI,16,4,,,1,IZLAKE,IZLAKE,15,,4,2,1979,1,,,80.6,1/1,,,,,0,,,2 - stanovanje,nadstropje,,80.6,74.5," bivalni prostor | klet | odprta terasa, balkon, loža",,,494485.63,112920.12,2024
823550,2470,GORENJA PLANINA,POSTOJNA,33,1,,,1,PLANINA,,96,,,1,1880,1,,,328.2,1/2,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,328.2,156.6," bivalni prostor | klet | shramba, sušilnica, pralnica | zaprta terasa, balkon, loža",,,441764.76,76875.16,2024
813578,1725,AJDOVŠČINA,LJUBLJANA,596,47,,,1,LJUBLJANA,ŽUPANČIČEVA ULICA,17,,46,2,2023,1,,1,204.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,204.1,170.6," bivalni prostor | odprta terasa, balkon, loža | zaprta terasa, balkon, loža",,,461449.36,101847.67,2024
813896,2560,HRPELJE,HRPELJE-KOZINA,1156,4,,,1,KOZINA,ISTRSKA ULICA,22,,4,2,2024,1,,1,69.6,1/1,,,,,0,,,2 - stanovanje,pritličje,,69.6,58.3," bivalni prostor | klet | odprta terasa, balkon, loža",,,416827.79,52308.16,2024
820620,2455,SEŽANA,SEŽANA,1988,80,,,1,,,,,,14,1806,1,,,38.8,1/30,,,,,0,,,37 - skupni komunikacijski prostor,nadstropje,,38.8,38.8, skupni komunikacijski prostor,,,412423.62,63925.89,2024
822970,1702,TOMIŠELJ,IG,264,1,,,1,PODKRAJ,,24,,,1,1936,1,,,123.1,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,,,123.1,95.7, bivalni prostor | garaža,,,458799.95,92691.21,2024
823150,721,MORJE,RAČE-FRAM,278,1,,,1,MORJE,TAJNA,49,,,1,1990,1,,,53.3,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,53.3,35.4," bivalni prostor | klet | odprta terasa, balkon, loža",,,547061.78,145704.46,2024
819608,753,SLOVENSKA BISTRICA,SLOVENSKA BISTRICA,2343,1,,,1,SLOVENSKA BISTRICA,VINARSKA ULICA,8,,,1,1963,1,,,136,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,136,81.1, bivalni prostor | garaža | klet,,,545001.13,139357.53,2024
813919,2560,HRPELJE,HRPELJE-KOZINA,1156,26,,,1,KOZINA,ISTRSKA ULICA,22,,26,2,2024,1,,1,54.9,1/1,,,,,0,,,2 - stanovanje,nadstropje,,54.9,43.8," bivalni prostor | klet | odprta terasa, balkon, loža",,,416827.79,52308.16,2024
811429,2310,OZELJAN,NOVA GORICA,338,1,,,1,,,,,,13,1850,1,,,114,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,114,114, kmetijski prostor,,,401991.67,89625.36,2024
820190,2631,PORTOROŽ,PIRAN,3485,55,,,1,LUCIJA,LIMINJANSKA CESTA,83,,19,2,1980,1,,,67.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,67.1,54.4, bivalni prostor,,,391320.49,41807.04,2024
813368,1725,AJDOVŠČINA,LJUBLJANA,596,339,,,1,,,,,,3,2023,1,,1,23.5,1/1,,,,,0,,,16 - garažno parkirno mesto,klet,,23.5,23.5, garažni parkirni prostor,,,461449.36,101847.67,2024
809693,829,DRAVOGRAD,DRAVOGRAD,153,1,,,1,DRAVOGRAD,POD GRADOM,125,,,1,1980,1,,,241.5,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,241.5,145.1," bivalni prostor | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,501723.58,161391.99,2024
811455,1734,JEŽICA,LJUBLJANA,1339,12,,,1,LJUBLJANA,GLINŠKOVA PLOŠČAD,3,,16,2,1978,1,,,44.3,1/1,,,,,0,,,2 - stanovanje,nadstropje,,44.3,36.3," bivalni prostor | klet | odprta terasa, balkon, loža",,,461986.45,105750.14,2024
819714,678,SPODNJE RADVANJE,MARIBOR,2912,404,,,1,MARIBOR,LJUBLJANSKA ULICA,87,,404,2,2008,1,,,84.7,1/1,,,,,0,,,2 - stanovanje,nadstropje,,84.7,70.2," bivalni prostor | klet | odprta terasa, balkon, loža",,,549023.97,155640.5,2024
819763,1283,ČRNC,BREŽICE,133,1,,,1,BREŽICE,CESTA BRATOV MILAVCEV,78,,,1,1950,1,,,65.5,1/20,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,65.5,49.1, bivalni prostor | klet,,,545885.37,86438.74,2024
817925,707,HOTINJA VAS,HOČE-SLIVNICA,806,2,,,1,HOTINJA VAS,POD NADVOZOM,10,,2,2,1968,1,,,27.9,1/1,,,,,0,,,2 - stanovanje,pritličje,,27.9,27.9, bivalni prostor,,,550577.38,147274.98,2024
817866,2017,DOLENJI LOGATEC,LOGATEC,1104,1,,,1,,,,,,14,1964,1,,,34.4,1/4,,,,,0,,,29 - del stavbe za spravilo pridelka,pritličje,,34.4,34.4, kmetijski prostor,,,440551.71,86308.32,2024
811345,1740,SPODNJA ŠIŠKA,LJUBLJANA,1550,21,,,1,LJUBLJANA,LEPODVORSKA ULICA,2,,21,2,1968,1,,,60.6,1/1,,,,,0,,,2 - stanovanje,nadstropje,,60.6,54.5," bivalni prostor | klet | odprta terasa, balkon, loža",,,461024.98,102635.74,2024
812304,1730,MOSTE,LJUBLJANA,4100,105,,,1,LJUBLJANA,LESKOŠKOVA CESTA,9,E,105,4,2004,1,,,12,1/1,,,,,0,,,15 - garaža,klet,,12,12, garaža,,,465990.82,102632.42,2024
820968,1719,LUŽARJI,VELIKE LAŠČE,189,1,,,1,,,,,,4,2005,1,,,32.8,1/1,,,,,0,,,15 - garaža,pritličje,,32.8,32.8, garaža,,,469020.46,74032.54,2024
817582,1394,BUČKA,ŠKOCJAN,122,1,,,1,,,,,,13,1970,1,,,19.2,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,19.2,19.2, kmetijski prostor,,,525044.81,88149.51,2024
814176,1739,ZGORNJA ŠIŠKA,LJUBLJANA,7025,64,,,1,LJUBLJANA,CELOVŠKA CESTA,178,,64,2,2023,1,,1,52.7,1/1,,,,,0,,,2 - stanovanje,nadstropje,,52.3,42.7," bivalni prostor | klet | odprta terasa, balkon, loža",,,460079.67,104206.21,2024
814318,2323,VRTOČE,MIREN-KOSTANJEVICA,32,1,,,1,,,,,,13,1965,1,,,91,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,91,91, kmetijski prostor,,,392859.73,83422.35,2024
823053,1695,KARLOVŠKO PREDMESTJE,LJUBLJANA,5324,12,,,1,,,,,,14,2019,1,,,319.9,1/1,,,,,0,,,"35 - terasa, balkon, loža",nadstropje,,319.9,319.9," odprta terasa, balkon, loža",,,463625.5,99014.17,2024
823303,2636,BEŽIGRAD,LJUBLJANA,3909,225,,,1,,,,,225,3,2007,1,,,11.5,1/1,,,,,0,,,15 - garaža,nadstropje,,11.5,11.5, garaža,,,462015.39,104037.12,2024
816959,1200,ŠMARJE PRI JELŠAH,ŠMARJE PRI JELŠAH,264,1,,,1,ŠMARJE PRI JELŠAH,ZELENA ULICA,6,,1,2,2022,1,,,86.3,1/1,,,,,0,,,2 - stanovanje,pritličje,,86.3,70.4," bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,539859.69,121034.45,2024
811119,1297,MOSTEC,BREŽICE,433,2,,,1,,,,,,11,1995,1,,,47.8,1/1,,,,,0,,,21 - skladišče,pritličje,,47.8,47.8, proizvodni in skladiščni prostor,,,548846.94,84485.73,2024
818693,396,SKORBA,HAJDINA,12,10,,,1,,,,,,14,1870,1,,,2.9,1/1,,,,,0,,,37 - skupni komunikacijski prostor,pritličje,,2.9,2.9, skupni komunikacijski prostor,,,563759.72,143013.53,2024
815989,660,STUDENCI,MARIBOR,4431,3,,,1,MARIBOR,KAMENŠKOVA ULICA,22,,75,2,2005,1,,,37.9,1/2,,,,,0,,,2 - stanovanje,pritličje,,37.9,33, bivalni prostor | klet,,,547135.23,157255.62,2024
817448,1803,METNAJ,IVANČNA GORICA,375,1,,,1,DEBEČE,,5,,,2,2015,1,,,20,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,20,20, bivalni prostor,,,485786.98,95317.18,2024
809245,1737,TABOR,LJUBLJANA,2027,39,,,1,LJUBLJANA,KOLODVORSKA ULICA,6,A,39,2,2021,1,,,58.5,1/1,,,,,0,,,2 - stanovanje,nadstropje,,58.5,58.5, bivalni prostor,,,462047.4,101825.6,2024
815476,1735,STOŽICE,LJUBLJANA,538,53,,,1,LJUBLJANA,BRATOVŠEVA PLOŠČAD,18,,54,2,1975,1,,,33.7,1/1,,,,,0,,,2 - stanovanje,nadstropje,,33.7,27.3, bivalni prostor,,,462158.28,105629.43,2024
822239,2017,DOLENJI LOGATEC,LOGATEC,605,12,,,1,LOGATEC,NOTRANJSKA CESTA,22,,12,2,2004,1,,,2.9,1/1,,,,,0,,,2 - stanovanje,pritličje,,2.9,2.3, bivalni prostor,,,440130.43,86244.01,2024
811333,1349,DOVŠKO,KRŠKO,434,4,,,1,SENOVO,TITOVA CESTA,101,,4,13,1960,1,,,40,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,40,40, kmetijski prostor,,,536934.02,98187.56,2024
809417,1720,KRAKOVSKO PREDMESTJE,LJUBLJANA,149,7,,,1,LJUBLJANA,ZOISOVA CESTA,8,,7,2,1701,1,,,105.7,1/1,,,,,0,,,2 - stanovanje,nadstropje,,105.7,103.1, bivalni prostor | klet,,,461533.57,100793.01,2024
808524,676,PEKRE,MARIBOR,1914,1,,,1,PEKRE,ULICA MAKSA PENA,28,,,1,2023,0,4,1,142.6,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,142.6,125.1," bivalni prostor | odprta terasa, balkon, loža",,,546230.72,156043.93,2024
822011,1524,SODJI VRH,SEMIČ,6,1,,,1,,,,,,13,1890,1,,,30,1/1,,,,,0,,,60 - zidanica,pritličje,,30,30, kmetijski prostor,,,518288.18,59764.55,2024
818664,1997,BLATNA BREZOVICA,VRHNIKA,1261,4,,,1,BEVKE,,61,a,4,2,2001,1,,,35,1/1,,,,,0,,,2 - stanovanje,nadstropje,,35,33.3, bivalni prostor,,,449948.4,94132.9,2024
810059,2606,SEMEDELA,KOPER,6343,1,,,1,KOPER,GRADNIKOVA ULICA,6,E,,1,1968,1,,,113.6,1/2,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,113.6,80.6," bivalni prostor | garaža | klet | odprta terasa, balkon, loža",,,399864.57,45078.74,2024
819494,1584,DRAGA,LOŠKI POTOK,39,4,,,1,PODPRESKA,,11,a,4,2,1984,1,,,70.6,1/1,,,,,0,,,2 - stanovanje,nadstropje,,70.6,64.1," bivalni prostor | klet | shramba, sušilnica, pralnica | zaprta terasa, balkon, loža",,,472039.53,56512.2,2024
809274,2594,ANKARAN,ANKARAN,143,1,,,1,,,,,,1,1993,1,,,76.1,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,76.1,0, nedokončan prostor,,,403922.17,48478.78,2024
813754,1725,AJDOVŠČINA,LJUBLJANA,596,127,,,1,,,,,,3,2023,1,,1,15.2,1/1,,,,,0,,,16 - garažno parkirno mesto,klet,,15.2,15.2, garažni parkirni prostor,,,461449.36,101847.67,2024
823311,1738,DRAVLJE,LJUBLJANA,378,120,,,1,LJUBLJANA,KAMNOGORIŠKA CESTA,49,,520,2,1975,1,,,30.7,1/1,,,,,0,,,2 - stanovanje,nadstropje,,30.7,30.7, bivalni prostor,,,458688.84,104492.6,2024
823537,661,LIMBUŠ,MARIBOR,534,1,,,1,LIMBUŠ,ROBIČEVA ULICA,31,,,1,1982,1,,,104,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,104,87," bivalni prostor | klet | zaprta terasa, balkon, loža",,,544492.7,157651.08,2024
809605,200,RADENCI,RADENCI,1,1,,,1,RADENCI,KAPELSKA CESTA,2,,,1,1960,1,,,351.5,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,351.5,131.9," bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica | zaprta terasa, balkon, loža",,,579772.49,167278.1,2024
813154,1739,ZGORNJA ŠIŠKA,LJUBLJANA,7025,244,,,1,,,,,,3,2023,1,,1,13.2,1/1,,,,,0,,,16 - garažno parkirno mesto,klet,,13.2,13.2, garažni parkirni prostor,,,460079.67,104206.21,2024
823564,1473,GRADIŠČE,ŠENTJERNEJ,131,1,,,1,GORENJA GOMILA,,22,c,,1,2007,1,,,219.9,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,219.9,197.3, bivalni prostor | klet,,,522323.01,80511.43,2024
822421,1082,TEHARJE,ŠTORE,1642,2,,,1,ŠTORE,KOVINARSKA ULICA,8,,2,2,1950,1,,,85.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,85.1,55.8," bivalni prostor | klet | odprta terasa, balkon, loža",,,524406.57,120211.15,2024
819791,2630,PIRAN,PIRAN,1303,3,,,1,PIRAN,SAVUDRIJSKA ULICA,25,,3,2,1800,1,,,45.6,1/1,,,,,0,,,2 - stanovanje,nadstropje,,45.6,36.9, bivalni prostor,,,388064.13,44294.89,2024
